order_id,user_id,restaurant_id,date,rating
3419,8467,363,2024-05-23,1
3429,8031,142,2024-03-07,3
3432,84,214,2024-01-25,4
3434,5153,31,2024-03-07,4
3437,1286,223,2024-11-02,4
3439,8805,239,2024-08-27,3
3441,8153,187,2024-12-25,4
3446,4116,333,2024-09-22,2
3450,9103,298,2024-05-03,5
3451,9649,165,2024-08-22,4
3457,4295,344,2024-08-17,4
3459,8486,120,2024-08-25,2
3465,255,227,2024-07-02,4
3468,9610,476,2024-06-16,3
3470,6422,497,2024-10-19,1
3477,4040,133,2024-02-09,4
3478,3980,212,2024-11-04,1
3479,8870,30,2024-11-07,2
3487,3716,260,2024-05-18,3
3497,4599,439,2024-04-12,3
3506,8472,216,2024-10-25,2
3521,4171,149,2024-04-27,5
3524,7432,122,2024-12-15,5
3525,1966,65,2024-04-27,4
3529,3468,201,2024-05-01,1
3531,5234,334,2024-03-19,4
3534,4906,318,2024-10-25,2
3539,9828,328,2024-11-13,1
3541,8372,48,2024-04-18,3
3542,2521,77,2024-01-19,4
3547,3754,244,2024-07-14,4
3553,4002,435,2024-04-13,4
3560,4338,152,2024-05-05,1
3566,3171,405,2024-10-03,1
3572,2549,201,2024-01-07,1
3575,5616,42,2024-08-30,3
3590,6292,424,2024-07-14,4
3596,3643,125,2024-03-12,5
3601,1979,217,2024-03-07,3
3602,5324,184,2024-06-17,4
3617,1417,290,2024-08-06,5
3618,4905,52,2024-10-11,5
3623,5399,351,2024-03-28,1
3624,8816,339,2024-03-08,5
3626,9350,18,2024-02-21,2
3627,9589,232,2024-07-29,4
3630,1982,319,2024-09-01,3
3639,9077,263,2024-10-15,4
3641,6441,482,2024-08-01,5
3643,6570,249,2024-03-16,5
3645,9758,199,2024-01-23,3
3650,1634,351,2024-03-29,1
3652,8657,457,2024-03-31,3
3655,9711,193,2024-01-18,3
3659,9914,119,2024-06-26,1
3665,3848,428,2024-01-27,4
3666,9933,421,2024-02-24,2
3667,823,10,2024-02-13,4
3673,1956,229,2024-02-04,4
3677,5726,184,2024-07-01,5
3679,6488,293,2024-12-23,3
3680,6203,24,2024-06-25,4
3682,9400,239,2024-09-23,1
3688,6460,358,2024-03-21,3
3692,2185,465,2024-08-20,4
3693,7753,207,2024-03-24,1
3695,6757,349,2024-03-13,3
3696,974,49,2024-12-21,2
3697,8009,310,2024-02-21,1
3711,4188,498,2024-08-06,5
3715,3386,327,2024-03-14,4
3718,9609,186,2024-05-13,4
3723,5949,254,2024-09-08,3
3728,6415,210,2024-08-13,1
3730,6393,376,2024-01-12,2
3739,398,241,2024-03-04,3
3740,3017,264,2024-03-21,1
3744,3539,178,2024-01-06,2
3752,7490,185,2024-04-08,1
3757,2671,151,2024-10-27,5
3758,3590,440,2024-07-24,1
3762,606,333,2024-01-18,4
3768,3129,494,2024-01-25,4
3775,8030,403,2024-12-10,4
3779,3952,52,2024-06-11,2
3782,1051,379,2024-07-03,3
3783,4019,58,2024-04-28,3
3790,3190,278,2024-11-03,1
3792,8325,182,2024-11-16,4
3796,4231,389,2024-02-01,3
3798,4076,251,2024-07-03,5
3799,7720,376,2024-08-04,4
3801,4208,335,2024-10-20,4
3802,9769,143,2024-03-30,2
3809,7052,243,2024-03-30,1
3812,4629,118,2024-08-18,4
3814,8000,50,2024-01-10,3
3816,4129,438,2024-01-29,4
3828,3323,207,2024-08-23,2
3836,5188,356,2024-06-11,4
3837,7172,283,2024-09-15,2
3840,7099,216,2024-11-14,3
3842,158,481,2024-02-14,1
3850,6642,266,2024-08-11,3
3858,2250,360,2024-12-15,3
3861,42,312,2024-01-27,5
3862,2870,263,2024-02-29,5
3876,3263,371,2024-03-12,2
3884,5231,430,2024-11-09,2
3885,4972,103,2024-02-15,4
3887,1420,339,2024-11-18,5
3889,4995,310,2024-02-08,1
3895,9444,171,2024-07-22,3
3902,8475,74,2024-05-19,3
3904,1523,186,2024-06-21,2
3907,8535,498,2024-08-15,4
3909,1461,11,2024-12-10,5
3929,2518,227,2024-01-06,3
3941,3758,382,2024-12-01,5
3944,6740,401,2024-10-16,2
3946,6647,404,2024-12-03,3
3952,4367,277,2024-10-01,5
3955,9692,471,2024-03-24,1
3961,3020,150,2024-07-04,2
3973,6197,298,2024-09-21,4
3983,4712,126,2024-02-15,5
3990,7568,143,2024-04-05,5
3993,9239,182,2024-12-23,3
3998,9961,361,2024-09-09,5
3999,1155,484,2024-02-28,3
4006,5257,138,2024-10-04,3
4021,5862,351,2024-02-21,2
4022,7189,76,2024-07-03,3
4026,5869,228,2024-12-26,4
4027,8075,250,2024-07-25,2
4030,9749,80,2024-07-15,4
4036,2292,141,2024-10-12,5
4042,9151,453,2024-05-10,4
4048,8563,220,2024-11-20,3
4052,7270,20,2024-06-03,4
4058,1058,44,2024-03-12,2
4076,7488,383,2024-05-29,1
4090,8649,9,2024-09-16,1
4091,5303,286,2024-06-01,4
4092,4044,172,2024-03-15,1
4100,2997,346,2024-10-07,3
4101,8370,97,2024-02-16,2
4102,5044,423,2024-03-22,3
4104,1304,124,2024-12-06,4
4109,4535,104,2024-09-27,3
4122,9695,362,2024-07-23,5
4127,3494,92,2024-11-27,2
4130,8381,8,2024-04-09,5
4133,3986,140,2024-05-31,3
4138,6265,393,2024-05-23,5
4141,1833,307,2024-07-30,3
4147,6667,404,2024-02-18,3
4151,1430,365,2024-10-18,4
4154,6944,430,2024-11-14,1
4159,2497,304,2024-12-05,4
4167,222,201,2024-09-30,1
4174,2195,459,2024-12-29,2
4175,5850,53,2024-06-06,2
4176,6480,311,2024-07-01,1
4178,1194,322,2024-04-13,5
4187,1505,367,2024-10-16,4
4188,274,333,2024-12-17,1
4189,3788,194,2024-02-09,5
4193,6745,470,2024-08-27,4
4196,7081,425,2024-08-26,5
4197,392,452,2024-03-28,2
4199,9408,176,2024-08-16,1
4202,1083,379,2024-01-20,3
4204,1787,136,2024-09-07,4
4213,3480,315,2024-12-22,5
4215,6643,478,2024-06-30,5
4220,5402,189,2024-07-17,5
4225,8358,431,2024-08-11,4
4227,4714,281,2024-07-02,5
4228,6739,299,2024-09-26,2
4232,1726,497,2024-08-09,4
4239,3674,224,2024-01-21,2
4240,4476,455,2024-11-22,1
4244,5957,419,2024-10-30,4
4248,5492,194,2024-07-21,5
4255,1146,414,2024-12-18,5
4256,9231,404,2024-02-13,5
4259,77,41,2024-09-06,3
4264,7371,284,2024-10-21,3
4266,5767,470,2024-10-29,3
4269,2292,433,2024-09-01,1
4271,8083,65,2024-07-09,3
4274,2819,150,2024-12-01,2
4284,7878,470,2024-09-27,1
4286,5527,473,2024-07-14,4
4295,9545,384,2024-07-29,4
4303,2525,35,2024-05-15,1
4305,2466,441,2024-01-26,3
4309,9509,35,2024-08-04,1
4311,1619,68,2024-06-11,4
4312,9978,325,2024-03-13,2
4316,814,108,2024-07-09,1
4329,9692,163,2024-11-18,1
4330,2647,140,2024-09-09,2
4338,6909,219,2024-03-15,2
4343,5527,157,2024-07-17,3
4344,5791,45,2024-09-26,1
4346,9493,353,2024-03-08,1
4350,2198,421,2024-01-06,2
4355,507,152,2024-01-18,4
4357,413,85,2024-08-24,4
4360,368,160,2024-08-31,5
4361,1198,32,2024-12-17,1
4371,3800,141,2024-09-01,5
4373,7320,398,2024-04-17,3
4374,1683,298,2024-12-07,3
4381,6604,75,2024-03-18,1
4385,2901,211,2024-04-07,1
4388,6818,332,2024-05-11,3
4395,8472,155,2024-01-20,4
4400,5031,255,2024-01-07,2
4404,3113,239,2024-12-29,3
4409,8605,407,2024-05-02,1
4419,2084,309,2024-02-21,4
4420,8764,415,2024-06-25,1
4428,6290,459,2024-12-19,1
4437,9297,436,2024-06-22,2
4440,3204,56,2024-12-18,3
4443,483,377,2024-12-31,4
4448,6025,394,2024-09-15,4
4451,3147,464,2024-03-10,1
4460,4729,242,2024-07-21,5
4461,6810,81,2024-05-30,4
4462,2348,162,2024-09-20,4
4463,8685,207,2024-11-29,1
4467,8497,83,2024-05-12,5
4471,4081,442,2024-06-11,5
4473,5763,292,2024-11-01,4
4474,1795,395,2024-06-23,1
4475,6462,161,2024-05-04,3
4477,2509,499,2024-06-14,2
4482,4073,200,2024-04-15,1
4484,9887,161,2024-12-15,3
4493,6583,481,2024-02-27,3
4496,4338,115,2024-05-30,1
4499,9318,57,2024-06-11,3
4501,8230,137,2024-10-26,3
4503,7673,346,2024-08-05,1
4516,4140,109,2024-01-08,2
4518,9988,445,2024-09-04,3
4520,6664,273,2024-07-02,4
4525,1993,211,2024-01-23,2
4530,1054,392,2024-05-04,3
4539,9205,148,2024-12-12,1
4544,9716,394,2024-06-11,3
4545,3304,127,2024-12-16,2
4548,5812,187,2024-09-19,4
4549,5195,320,2024-08-10,1
4554,5662,152,2024-06-08,3
4565,3778,50,2024-03-22,3
4566,5997,240,2024-01-17,1
4569,975,315,2024-11-23,4
4570,1032,377,2024-01-18,4
4582,4348,299,2024-06-30,4
4583,3131,61,2024-01-04,4
4584,1774,197,2024-08-15,2
4588,814,365,2024-02-05,4
4597,7098,444,2024-09-27,1
4598,1920,466,2024-01-23,4
4599,407,23,2024-04-10,2
4600,5313,486,2024-02-17,1
4601,6339,492,2024-08-09,2
4602,2524,113,2024-05-27,3
4603,531,193,2024-04-30,1
4604,2456,367,2024-11-26,4
4607,8704,475,2024-08-20,1
4608,8429,149,2024-02-16,5
4622,896,349,2024-12-23,4
4624,5824,28,2024-04-03,4
4630,1688,416,2024-02-22,4
4632,1602,308,2024-02-24,4
4635,1054,404,2024-03-01,2
4637,8753,186,2024-11-19,4
4644,7206,342,2024-07-07,1
4649,7409,363,2024-03-05,1
4659,5930,159,2024-02-26,3
4660,4486,255,2024-09-28,3
4662,644,95,2024-09-07,1
4664,8423,485,2024-11-02,1
4665,9059,60,2024-07-29,1
4675,9066,221,2024-06-16,3
4680,1763,188,2024-05-25,5
4683,1995,403,2024-08-29,3
4686,9864,55,2024-11-20,4
4687,6921,380,2024-04-01,3
4690,1642,17,2024-12-18,3
4699,5604,122,2024-08-28,1
4702,5801,401,2024-11-21,1
4705,2009,282,2024-06-16,2
4706,799,136,2024-06-10,5
4707,925,145,2024-01-06,2
4713,5319,11,2024-07-24,4
4721,745,205,2024-02-01,1
4726,4063,404,2024-03-22,1
4732,7250,235,2024-08-25,3
4739,4971,270,2024-01-17,3
4748,2004,124,2024-09-03,1
4756,2394,48,2024-03-13,3
4757,6683,287,2024-05-28,3
4760,6279,57,2024-06-25,2
4761,8607,371,2024-06-24,1
4764,7701,150,2024-05-23,2
4766,4575,47,2024-11-30,2
4774,7609,146,2024-11-02,5
4775,9479,299,2024-11-03,4
4779,9552,385,2024-03-09,4
4785,7533,223,2024-10-15,4
4789,5277,421,2024-06-14,5
4790,9738,240,2024-01-06,4
4791,8133,224,2024-12-15,3
4799,2235,132,2024-05-13,2
4805,5144,77,2024-11-28,1
4808,2819,285,2024-01-18,5
4809,5872,289,2024-09-28,5
4812,8995,144,2024-08-24,3
4826,839,229,2024-02-29,3
4835,1416,95,2024-08-09,2
4838,475,282,2024-03-14,4
4841,4181,350,2024-05-06,2
4858,8054,306,2024-12-01,1
4870,6315,453,2024-04-04,4
4879,3044,223,2024-12-22,4
4881,6631,196,2024-05-18,4
4886,9134,446,2024-01-07,3
4890,1804,42,2024-08-01,3
4892,442,383,2024-11-03,2
4903,8769,179,2024-05-22,5
4905,3406,452,2024-05-18,3
4917,664,493,2024-10-13,4
4930,8577,430,2024-12-12,2
4932,6380,348,2024-11-11,4
4935,3371,392,2024-08-25,1
4937,9321,311,2024-05-10,2
4939,7154,468,2024-03-29,4
4943,7908,370,2024-01-22,2
4949,186,200,2024-08-16,2
4952,9171,246,2024-07-20,2
4953,1553,44,2024-12-01,5
4955,2614,115,2024-10-29,3
4956,8530,2,2024-09-24,4
4962,5869,144,2024-12-20,3
4972,883,231,2024-07-06,4
4973,3841,33,2024-05-27,5
4974,1230,307,2024-08-11,4
4977,5525,293,2024-11-15,4
4996,2191,321,2024-11-02,5
4999,6047,92,2024-10-06,1
5003,5039,194,2024-03-30,4
5004,7125,34,2024-01-08,1
5005,9061,318,2024-12-26,1
5015,737,115,2024-03-27,4
5017,9506,130,2024-12-16,1
5021,5471,55,2024-05-19,5
5022,3959,422,2024-02-13,3
5023,7042,122,2024-11-26,4
5025,8157,370,2024-03-18,1
5027,7713,493,2024-06-11,4
5029,6279,56,2024-03-21,4
5030,7979,192,2024-02-25,3
5033,5709,482,2024-04-21,3
5035,4298,445,2024-10-22,1
5040,1053,362,2024-12-12,3
5045,716,157,2024-10-18,3
5056,5501,497,2024-05-15,2
5062,8578,75,2024-04-24,1
5065,8855,312,2024-12-16,4
5066,8555,390,2024-06-20,5
5076,3074,47,2024-12-27,3
5080,8140,125,2024-10-09,3
5082,4687,116,2024-09-24,3
5084,1136,498,2024-07-01,2
5089,825,314,2024-04-30,3
5090,9696,255,2024-06-07,5
5092,8484,307,2024-07-02,5
5093,637,209,2024-09-22,2
5101,9585,310,2024-05-31,2
5105,6970,240,2024-07-23,3
5114,6558,269,2024-03-08,2
5117,4429,234,2024-05-30,3
5122,3977,341,2024-10-04,3
5135,6606,106,2024-02-13,5
5144,6036,296,2024-04-22,3
5145,9758,344,2024-10-10,4
5152,7634,46,2024-10-09,2
5163,881,147,2024-10-23,1
5165,3448,243,2024-08-07,2
5168,3897,210,2024-12-03,3
5169,4675,334,2024-02-26,4
5176,611,333,2024-09-12,4
5178,9761,332,2024-09-07,3
5183,3818,375,2024-11-01,4
5184,7207,123,2024-09-14,4
5188,1265,384,2024-08-25,3
5191,631,350,2024-08-12,3
5196,6157,422,2024-02-28,2
5199,1929,361,2024-02-05,2
5201,3684,193,2024-10-14,3
5216,1859,374,2024-10-23,4
5222,793,269,2024-03-26,2
5224,2812,47,2024-01-22,1
5225,2138,182,2024-06-07,1
5226,8988,68,2024-09-20,5
5240,3612,248,2024-11-13,4
5241,5495,440,2024-09-15,4
5247,425,416,2024-09-22,1
5249,6115,392,2024-10-27,4
5252,740,4,2024-05-11,2
5256,6506,103,2024-01-20,3
5259,2815,330,2024-01-31,2
5261,8822,13,2024-12-16,4
5263,4154,499,2024-08-09,3
5269,5939,290,2024-07-30,4
5270,3004,70,2024-01-15,2
5276,1343,1,2024-01-24,4
5288,6219,421,2024-05-14,4
5291,2160,336,2024-11-11,1
5307,7770,335,2024-09-14,1
5308,4332,272,2024-11-28,2
5309,6185,231,2024-09-17,3
5315,5212,285,2024-02-07,5
5326,354,220,2024-05-28,2
5327,7195,466,2024-05-13,3
5328,522,262,2024-03-29,1
5335,1302,113,2024-09-28,4
5337,1856,408,2024-06-16,5
5339,2396,160,2024-06-03,5
5358,2209,196,2024-02-23,4
5367,5764,256,2024-01-15,3
5376,5753,376,2024-11-10,5
5381,6802,137,2024-03-16,4
5385,3492,306,2024-07-04,3
5387,1127,443,2024-11-02,2
5388,3948,299,2024-08-19,2
5389,4349,348,2024-11-01,3
5400,5075,463,2024-10-29,3
5404,9652,64,2024-09-26,3
5406,3380,383,2024-10-12,1
5408,1697,497,2024-05-17,2
5409,1606,207,2024-08-07,1
5410,9125,211,2024-08-20,1
5421,8893,186,2024-07-27,5
5422,4462,400,2024-12-03,4
5430,6618,26,2024-01-04,1
5432,2495,211,2024-07-06,1
5433,2803,6,2024-06-25,1
5441,8788,374,2024-08-16,2
5443,1804,382,2024-09-11,5
5446,6848,482,2024-10-15,4
5454,8015,168,2024-06-02,5
5457,6567,346,2024-07-16,3
5467,6143,282,2024-12-07,1
5470,3388,257,2024-05-20,5
5472,6809,84,2024-05-06,1
5477,7068,108,2024-12-02,1
5479,2158,365,2024-12-13,5
5481,4528,335,2024-11-11,5
5487,3767,98,2024-05-20,2
5496,7267,405,2024-08-20,1
5497,772,121,2024-07-27,1
5505,7511,2,2024-06-01,2
5507,1619,481,2024-06-20,5
5510,144,95,2024-04-14,1
5512,7062,110,2024-01-08,4
5516,9351,321,2024-03-27,4
5517,4764,156,2024-09-19,4
5518,5683,76,2024-11-16,4
5528,815,406,2024-03-09,3
5537,560,150,2024-06-12,1
5539,4604,269,2024-09-11,1
5540,8545,279,2024-10-12,4
5543,5673,87,2024-02-23,4
5548,8340,349,2024-07-04,3
5552,1179,314,2024-12-20,3
5561,7738,330,2024-05-09,3
5573,6895,288,2024-02-21,3
5574,51,445,2024-08-24,4
5577,1639,410,2024-03-16,3
5583,2980,321,2024-09-12,4
5587,1145,139,2024-08-27,1
5591,8148,140,2024-03-24,4
5603,9247,56,2024-07-12,2
5614,8820,98,2024-07-09,3
5625,8630,113,2024-01-20,3
5630,1259,63,2024-06-07,3
5632,7091,102,2024-07-04,3
5633,5279,258,2024-08-26,2
5636,4656,374,2024-10-31,2
5638,2797,159,2024-09-25,4
5640,3073,212,2024-06-06,1
5641,5572,221,2024-05-22,3
5644,6340,29,2024-02-21,5
5652,5666,498,2024-11-22,3
5655,4936,356,2024-11-05,5
5656,3985,19,2024-12-13,4
5657,2405,142,2024-06-23,4
5661,1686,468,2024-11-30,3
5662,8472,421,2024-08-15,2
5664,5598,215,2024-02-14,1
5668,7099,248,2024-12-14,1
5669,9865,47,2024-07-20,3
5670,9049,42,2024-10-11,3
5679,8347,334,2024-11-25,1
5682,2896,172,2024-11-01,1
5685,7276,244,2024-11-13,4
5688,8820,495,2024-12-08,3
5692,2232,317,2024-04-29,4
5699,6953,59,2024-11-28,4
5700,1622,321,2024-08-01,3
5706,2461,224,2024-08-20,3
5710,7991,15,2024-09-02,1
5712,1691,490,2024-02-21,4
5720,5422,56,2024-02-02,3
5731,2743,154,2024-01-05,4
5735,5954,443,2024-12-16,1
5738,4346,288,2024-03-16,2
5741,5883,494,2024-03-27,2
5745,5709,299,2024-12-14,3
5747,2489,454,2024-09-11,3
5749,1502,342,2024-04-21,3
5750,3217,38,2024-08-02,2
5751,1778,50,2024-06-23,2
5759,9445,25,2024-05-30,1
5761,785,40,2024-06-12,4
5771,8070,139,2024-11-07,2
5772,6166,249,2024-01-06,5
5777,9368,97,2024-09-06,3
5780,8568,329,2024-02-27,3
5782,3734,470,2024-08-16,5
5783,8501,16,2024-07-24,1
5788,6931,271,2024-02-28,3
5801,8317,187,2024-01-29,4
5802,2310,350,2024-11-10,1
5809,889,114,2024-03-26,4
5810,1107,482,2024-10-28,4
5811,4391,36,2024-01-17,3
5819,4982,408,2024-10-08,5
5827,8154,161,2024-10-30,3
5833,629,392,2024-12-21,4
5834,2382,488,2024-02-05,3
5838,6563,446,2024-01-05,4
5842,9077,63,2024-08-29,3
5844,7258,186,2024-07-21,1
5846,1133,102,2024-04-20,1
5849,9608,144,2024-02-10,2
5852,692,180,2024-10-18,3
5853,1398,258,2024-08-08,3
5861,5273,462,2024-09-18,2
5865,9556,428,2024-06-20,1
5866,5475,238,2024-03-10,3
5878,7708,419,2024-07-16,3
5882,3555,79,2024-10-15,3
5889,7617,49,2024-03-25,4
5890,8775,208,2024-11-14,3
5893,5075,434,2024-10-08,2
5897,8816,219,2024-11-23,3
5904,3615,117,2024-09-18,3
5906,1796,191,2024-10-07,1
5923,8761,392,2024-03-06,4
5926,2586,66,2024-10-22,1
5928,5698,436,2024-03-25,1
5931,5912,75,2024-05-29,2
5932,7297,347,2024-04-16,4
5933,5634,395,2024-03-18,4
5934,7319,214,2024-05-21,2
5935,2936,371,2024-08-15,3
5940,6560,399,2024-08-06,3
5944,1437,475,2024-09-07,4
5946,6824,282,2024-05-10,4
5951,4071,329,2024-06-07,1
5955,9326,263,2024-06-09,5
5960,1968,436,2024-06-14,2
5961,655,353,2024-11-20,2
5963,884,337,2024-12-11,1
5968,7260,484,2024-06-17,3
5974,5165,78,2024-06-12,1
5975,3263,77,2024-06-14,1
5982,3348,10,2024-04-04,4
5983,3340,249,2024-07-22,5
5986,8341,334,2024-04-04,2
5992,5725,349,2024-01-26,4
5997,5022,413,2024-10-26,1
5998,774,24,2024-06-30,5
5999,6819,175,2024-03-26,1
6000,8402,95,2024-08-21,1
6019,7241,454,2024-02-18,3
6030,9068,149,2024-06-22,4
6031,9444,263,2024-04-19,5
6034,2831,54,2024-10-28,5
6037,3688,494,2024-08-11,3
6038,5567,466,2024-02-14,1
6043,3229,81,2024-08-30,1
6044,3413,481,2024-03-16,4
6046,3430,186,2024-06-04,2
6053,2036,83,2024-06-21,3
6055,2012,64,2024-09-20,1
6056,7539,154,2024-01-12,4
6057,2671,222,2024-01-24,4
6058,7271,228,2024-12-16,3
6059,3538,75,2024-11-06,2
6061,3188,117,2024-10-24,4
6073,7590,459,2024-05-16,2
6074,2767,32,2024-12-11,5
6075,9699,485,2024-06-23,2
6077,5411,36,2024-09-21,3
6078,549,63,2024-05-10,1
6079,7821,173,2024-09-14,4
6082,7888,304,2024-07-24,4
6085,6695,460,2024-02-18,3
6093,6366,124,2024-04-25,3
6098,8240,404,2024-02-18,3
6102,2578,126,2024-11-29,5
6103,1116,359,2024-04-03,4
6106,3912,288,2024-11-07,3
6114,1778,291,2024-07-22,5
6118,792,267,2024-08-30,2
6119,2745,292,2024-09-12,4
6127,6983,251,2024-04-18,3
6130,5531,333,2024-10-05,3
6132,5774,305,2024-04-01,4
6135,3815,277,2024-08-01,3
6138,266,357,2024-09-12,4
6147,1116,240,2024-11-24,3
6150,6804,151,2024-01-03,4
6158,865,279,2024-10-17,1
6164,2025,122,2024-11-04,3
6170,82,128,2024-08-02,5
6171,8233,136,2024-10-14,4
6173,7367,486,2024-09-10,2
6175,9058,358,2024-03-14,4
6176,5277,143,2024-02-01,4
6182,7981,205,2024-03-07,1
6184,7967,242,2024-07-05,4
6197,381,50,2024-07-07,1
6200,2114,435,2024-07-12,3
6204,713,285,2024-10-28,4
6206,8532,346,2024-01-15,3
6209,6519,475,2024-05-07,3
6213,2241,222,2024-08-06,1
6217,3770,96,2024-01-19,1
6222,4061,109,2024-08-06,4
6223,4746,477,2024-01-31,3
6228,5420,395,2024-05-14,4
6231,3768,92,2024-06-09,1
6239,3908,426,2024-05-19,1
6241,3728,206,2024-03-03,4
6245,2109,321,2024-07-11,5
6246,7692,201,2024-12-29,1
6247,3549,360,2024-10-08,3
6252,5489,230,2024-04-28,3
6254,2324,397,2024-11-18,3
6259,8445,108,2024-12-17,2
6261,7314,99,2024-04-16,3
6265,3761,136,2024-07-14,2
6270,244,220,2024-05-27,1
6271,4021,13,2024-11-17,3
6272,4058,284,2024-06-15,5
6275,5255,96,2024-01-08,3
6277,8468,216,2024-11-11,1
6278,8008,310,2024-10-09,1
6280,9797,297,2024-04-16,5
6281,5898,242,2024-12-22,4
6286,3872,157,2024-09-04,1
6289,8869,130,2024-03-19,1
6298,964,390,2024-08-08,3
6299,6885,423,2024-02-23,4
6300,7780,417,2024-10-26,1
6301,9014,469,2024-05-22,3
6306,7602,344,2024-03-23,4
6310,6893,251,2024-01-06,3
6315,3949,77,2024-02-05,2
6320,2856,348,2024-01-09,4
6325,3888,396,2024-03-19,4
6329,6765,411,2024-01-09,1
6330,7409,419,2024-02-29,1
6336,1718,267,2024-05-09,1
6346,6430,260,2024-06-27,2
6350,3720,94,2024-11-09,2
6352,9362,182,2024-10-05,4
6354,5124,181,2024-10-09,3
6356,8202,383,2024-02-23,1
6358,3906,291,2024-12-19,2
6365,1107,397,2024-07-19,1
6373,8561,454,2024-11-07,4
6384,8483,378,2024-02-23,2
6386,5040,148,2024-11-16,3
6390,6200,305,2024-07-05,1
6392,5244,410,2024-03-17,1
6404,124,207,2024-02-13,1
6406,6931,461,2024-08-25,4
6407,8770,490,2024-02-29,2
6408,8370,323,2024-09-17,2
6409,3776,258,2024-06-16,4
6412,8637,486,2024-08-21,2
6417,1434,486,2024-11-09,1
6422,3122,394,2024-12-27,4
6423,4515,25,2024-07-18,3
6431,4971,84,2024-01-22,2
6434,4217,406,2024-06-01,4
6437,4418,402,2024-03-26,4
6442,3458,341,2024-02-10,5
6444,9532,171,2024-05-22,4
6449,6906,394,2024-06-16,4
6451,7763,260,2024-07-26,4
6454,2652,382,2024-01-26,4
6457,7184,251,2024-05-08,1
6462,3525,275,2024-04-12,1
6465,6721,90,2024-11-20,3
6472,416,196,2024-11-30,2
6479,5774,323,2024-10-31,4
6484,3443,333,2024-02-09,3
6485,2734,125,2024-06-11,3
6486,7883,472,2024-03-07,3
6489,922,305,2024-11-20,4
6491,9852,245,2024-02-19,4
6494,6945,9,2024-06-13,1
6495,9683,105,2024-10-05,1
6496,8906,160,2024-03-09,5
6508,5089,35,2024-03-02,2
6510,7172,258,2024-06-12,1
6514,4528,421,2024-05-18,3
6517,1846,491,2024-03-15,5
6521,3308,400,2024-09-16,5
6522,7644,360,2024-06-29,1
6523,2076,413,2024-03-30,5
6538,5676,4,2024-11-07,5
6544,205,383,2024-08-08,1
6551,7438,439,2024-09-08,4
6557,1932,479,2024-07-03,3
6560,2126,12,2024-03-08,3
6565,5131,488,2024-08-25,2
6566,1738,295,2024-01-02,4
6569,1753,248,2024-04-01,3
6572,2679,312,2024-06-19,5
6582,5624,370,2024-07-23,1
6585,2823,332,2024-04-05,4
6586,5360,165,2024-07-29,5
6596,5870,426,2024-03-28,2
6599,6543,248,2024-09-22,1
6602,9585,211,2024-04-18,2
6605,4306,71,2024-12-05,2
6610,6,246,2024-07-24,4
6623,4049,182,2024-01-02,1
6625,8007,334,2024-01-28,1
6630,129,480,2024-01-07,3
6633,5447,121,2024-04-17,1
6634,2577,71,2024-10-07,4
6636,9584,3,2024-02-15,1
6638,8473,398,2024-03-01,4
6641,998,432,2024-03-31,5
6642,1435,420,2024-10-02,3
6646,1578,193,2024-11-21,5
6652,1737,274,2024-11-05,2
6660,6917,253,2024-04-23,4
6661,1281,459,2024-07-19,4
6662,7328,276,2024-05-05,2
6663,9606,458,2024-04-20,3
6664,1404,377,2024-12-24,3
6665,9006,455,2024-11-20,1
6667,7629,22,2024-11-18,1
6675,4209,453,2024-09-13,3
6676,713,220,2024-08-31,4
6681,4631,490,2024-04-06,4
6693,5256,308,2024-05-15,4
6698,5325,444,2024-07-13,4
6700,3579,473,2024-06-01,2
6701,1656,269,2024-09-17,4
6703,2784,114,2024-10-06,2
6707,6439,17,2024-05-14,2
6709,205,398,2024-07-17,4
6711,7877,497,2024-04-25,2
6717,4028,390,2024-01-07,4
6722,508,109,2024-02-05,3
6723,7632,355,2024-07-27,3
6728,120,41,2024-11-05,4
6729,9448,327,2024-04-30,1
6742,2631,499,2024-02-24,3
6747,2221,51,2024-10-18,3
6753,6922,366,2024-03-03,5
6754,5958,309,2024-03-03,5
6755,651,1,2024-12-15,4
6758,2390,97,2024-11-08,1
6763,3335,336,2024-05-23,2
6769,4601,386,2024-06-08,3
6772,8897,197,2024-10-13,2
6780,5114,73,2024-05-18,1
6783,7694,115,2024-04-10,4
6786,8136,57,2024-05-15,4
6787,9788,384,2024-05-31,5
6789,11,304,2024-01-31,3
6793,4889,306,2024-04-16,1
6797,9356,432,2024-11-25,1
6808,3686,45,2024-11-08,4
6809,3521,139,2024-06-16,1
6811,3877,416,2024-09-07,3
6815,7119,495,2024-11-18,4
6817,5850,176,2024-06-18,1
6819,4931,252,2024-09-25,3
6822,2697,364,2024-03-06,4
6827,7171,328,2024-11-05,1
6829,8170,206,2024-05-12,3
6833,5305,43,2024-06-06,3
6835,5822,17,2024-07-22,2
6844,236,99,2024-01-21,4
6848,7476,54,2024-03-06,5
6856,6238,452,2024-01-27,3
6857,1522,357,2024-07-20,3
6860,8448,281,2024-04-24,2
6863,5285,253,2024-11-24,2
6874,5263,245,2024-11-28,1
6882,973,154,2024-08-27,3
6883,1543,305,2024-04-12,4
6885,3429,88,2024-02-05,5
6886,1280,24,2024-10-07,3
6887,8445,124,2024-05-15,3
6891,4830,469,2024-05-22,3
6892,8564,128,2024-05-05,5
6893,1454,301,2024-12-05,1
