item_id,restaurant_id,item_name,category,price
5723,74,Baklava,Mediterranean,382
3319,242,Dim Sum,Chinese,196
1852,321,Cacciucco,Italian,1058
1212,191,Baklava,Desserts,359
1681,376,Quiche Lorraine,French,1333
5516,498,Oatmeal,Healthy,398
5379,317,Kunafa,Middle Eastern,679
852,157,Kunafa,Middle Eastern,1419
8646,278,Chiles Rellenos,Mexican,1359
1321,338,Clam Chowder,American,781
4975,10,Chia Pudding,Healthy,857
9619,243,Shawarma,Middle Eastern,407
6579,239,Brown Rice Bowl,Healthy,583
8663,499,Tarte Tatin,French,563
9679,436,Cupcakes,Desserts,1335
8936,163,Fruit Punch,Beverage,1204
2384,435,Panang Curry,Thai,642
2818,193,Pina Colada,Beverage,1291
736,255,Apple Pie,Desserts,600
4160,394,Corn Dogs,Fast Food,1128
1887,391,Baba Ganoush,Mediterranean,1049
1150,47,Char Siu,Chinese,437
3887,2,Hot Dogs,Fast Food,793
6488,65,Rajma Chawal,Indian,409
2471,80,Kimchi,Korean,523
3478,255,Meatloaf,American,710
7250,85,Mansaf,Middle Eastern,330
3993,228,Hummus,Middle Eastern,964
2466,82,Shrimp Cocktail,Appetiser,731
7132,170,Tacos,Fast Food,1369
1211,428,Sarson Da Saag,Indian,562
919,234,Chow Mein,Chinese,857
8508,480,Massaman Curry,Thai,551
5920,58,Chili Cheese Fries,Fast Food,1070
4292,437,Tamales,Mexican,641
3992,344,Sopes,Mexican,234
6076,49,Hummus,Middle Eastern,1250
2917,418,Soufflé,French,373
1678,396,Grilled Salmon,Healthy,1346
9246,454,Bruschetta,Appetiser,1029
3718,171,Mozzarella Sticks,Appetiser,800
5613,15,Mango Sticky Rice,Thai,1267
7912,70,Kofta,Middle Eastern,1299
1694,167,Jalapeño Poppers,Appetiser,1136
1134,322,Bolognese,Italian,911
9519,352,Fajitas,Mexican,515
7686,171,Focaccia Bread,Italian,505
8592,343,Hummus,Middle Eastern,1128
2191,273,Coffee,Beverage,1252
8259,326,Apple Pie,Desserts,851
7048,341,Yakitori,Japanese,1355
8560,367,Oysters,Seafood,898
2566,245,Pancakes,American,552
1206,141,Philly Cheesesteak,American,219
6625,193,Roast Lamb,Main Course,1182
2642,60,Roasted Cauliflower Steaks,Vegan,1264
7477,56,Massaman Curry,Thai,722
8548,193,Pizza,Fast Food,1491
9828,368,Pani Puri,Indian,246
8383,366,Jerk Chicken,Caribbean,1139
2885,223,Vegan Burger,Vegan,893
847,391,Curry Goat,Caribbean,179
2146,277,Grilled Cheese,Fast Food,546
2873,315,Kimchi Jjigae,Korean,528
4806,285,Steak,Main Course,857
8743,494,Hummus,Middle Eastern,1009
9556,291,Pavlova,Desserts,1323
239,54,Dolma,Mediterranean,985
8760,199,Bulgogi,Korean,772
6217,45,Sliders,Fast Food,1280
549,137,Sweet and Sour Pork,Chinese,811
8500,351,Shawarma,Fast Food,689
7328,129,Osso Buco,Italian,1068
8507,29,Spanakopita,Mediterranean,160
8809,371,Coq au Vin,French,1420
288,69,Tempura,Japanese,558
9618,233,Eclairs,Desserts,1259
418,30,Roti,Caribbean,307
3946,268,Fries,Fast Food,382
4522,115,Sarson Da Saag,Indian,1085
2412,82,Grilled Chicken,Main Course,1072
9090,164,Dolma,Mediterranean,460
5077,476,Churros,Mexican,1277
5775,40,Moussaka,Mediterranean,1267
8748,218,Stuffed Bell Peppers,Main Course,1093
3164,109,Chickpea Salad,Vegan,1408
2587,156,Ackee and Saltfish,Caribbean,1232
4505,434,Macarons,French,698
8606,238,Ackee and Saltfish,Caribbean,933
7314,206,Baguette,French,890
7705,478,Stuffed Bell Peppers,Vegan,1084
8,283,Vada Pav,Indian,1465
3256,341,Lobster Bisque,Seafood,1094
9582,171,Fried Chicken,Fast Food,1498
1114,390,Callaloo,Caribbean,188
8220,473,Chicken and Waffles,American,194
6951,297,Sushi,Japanese,1366
6611,357,Larb,Thai,1399
217,100,Fried Chicken,Fast Food,735
3504,86,Guacamole,Mexican,1432
4712,325,Hot and Sour Soup,Chinese,713
2480,494,Roast Lamb,Main Course,1457
2375,271,Rajma Chawal,Indian,708
5798,193,Fajitas,Mexican,362
2974,475,Curry Goat,Caribbean,1405
7888,31,Osso Buco,Italian,196
6485,204,Meatloaf,American,1063
2907,250,Stuffed Mushrooms,Appetiser,469
8669,64,Baba Ganoush,Middle Eastern,1234
1058,80,Curry Goat,Caribbean,552
8547,28,Labneh,Middle Eastern,1317
7109,140,Macarons,Desserts,479
4887,128,Arancini,Italian,1319
6082,253,Gulab Jamun,Desserts,370
783,208,Roasted Cauliflower Steaks,Vegan,917
3431,14,Vegan Ice Cream,Vegan,1045
5222,85,Kunafa,Middle Eastern,423
1094,343,Iced Tea,Beverage,1152
7898,111,Sangria,Beverage,698
6871,30,Grilled Salmon,Seafood,855
197,89,Tiramisu,Italian,305
875,48,Fried Plantains,Caribbean,1355
9330,30,Pita Bread,Mediterranean,266
8043,275,Chicken and Waffles,American,680
2803,156,Chickpea Salad,Vegan,985
3822,34,Grilled Salmon,Seafood,369
3084,430,Mapo Tofu,Chinese,201
6538,172,Chickpea Salad,Vegan,1133
496,492,Nachos,Appetiser,542
9067,35,Jerk Chicken,Caribbean,1037
7343,290,Duck Confit,French,1085
130,497,Ribs,Main Course,1101
9011,119,Shawarma,Middle Eastern,172
8749,176,Ackee and Saltfish,Caribbean,1161
6585,7,Tofu Stir-fry,Vegan,1243
3153,227,Carrot Cake,Desserts,1405
3128,356,Buffalo Wings,American,870
850,158,Chicken and Waffles,American,1390
4108,97,Milkshake,Beverage,1425
9836,142,Clam Chowder,Seafood,522
8542,294,Carrot Cake,Desserts,495
1573,320,Papaya Salad,Thai,858
7287,453,Minestrone Soup,Italian,1400
894,31,Kale Salad,Healthy,216
2525,349,Elote,Mexican,328
4254,445,Burgers,Main Course,623
2855,268,Tuna Tartare,Seafood,973
5921,100,Chickpea Salad,Vegan,949
7827,335,Paneer Butter Masala,Main Course,939
899,497,Satay Skewers,Thai,153
6018,398,Tiramisu,Desserts,1220
5462,436,Panna Cotta,Italian,595
7915,97,Panna Cotta,Desserts,452
1784,369,Soba Noodles,Japanese,1367
3265,57,Pasta Carbonara,Italian,376
1851,296,Gyros,Mediterranean,1437
8161,322,Moussaka,Mediterranean,1146
765,164,Szechuan Beef,Chinese,1480
3188,94,Masala Dosa,Indian,656
3587,153,Chickpea Salad,Vegan,660
2756,438,Burritos,Mexican,541
8627,13,Pizza,Fast Food,591
1517,245,Larb,Thai,782
5375,468,Sarson Da Saag,Indian,1427
6111,58,Dal Makhani,Indian,1268
3720,9,Coq au Vin,French,1491
8789,385,Satay Skewers,Thai,203
9302,473,Brown Rice Bowl,Healthy,488
3735,449,Curry Goat,Caribbean,1321
340,498,Caprese Salad,Appetiser,396
1202,260,Ceviche,Seafood,1493
6358,65,Sopes,Mexican,1173
2210,332,Chicken Wings,Appetiser,1189
583,21,Eclairs,Desserts,1421
5447,13,Tuna Tartare,Seafood,716
1016,13,Japchae,Korean,981
2870,384,Ackee and Saltfish,Caribbean,1456
4226,323,Vegan Ice Cream,Vegan,799
5881,53,Pad See Ew,Thai,461
1870,122,Lobster Roll,American,573
2350,479,Idli,Indian,375
9636,295,Mozzarella Sticks,Appetiser,1324
735,365,Carrot Cake,Desserts,656
3030,114,Pad See Ew,Thai,1429
5934,47,Caprese Salad,Appetiser,1337
2043,425,Lasagna,Italian,380
35,125,Pad Thai,Thai,189
2706,49,Miso Soup,Japanese,1305
143,200,Rajma Chawal,Indian,682
5678,38,Okonomiyaki,Japanese,357
1598,113,Bulgogi,Korean,1033
9436,458,Croissant,French,221
9907,77,Tuna Tartare,Seafood,163
6365,45,Kabsa,Middle Eastern,256
767,444,Stuffed Bell Peppers,Main Course,682
4989,77,Szechuan Beef,Chinese,683
6896,460,Minestrone Soup,Italian,302
3630,251,Rogan Josh,Indian,1221
689,339,Deviled Eggs,Appetiser,255
4450,493,Satay Skewers,Thai,244
2424,224,Spinach Artichoke Dip,Appetiser,301
5123,338,Kibbeh,Mediterranean,813
48,175,Pita Bread,Mediterranean,1373
8775,56,Zoodle Pasta,Healthy,1492
7553,312,Sliders,Fast Food,1017
8631,357,Croissant,French,636
9101,9,Grilled Salmon,Seafood,1149
3833,470,Coca-Cola,Beverage,1350
5554,145,Chickpea Salad,Vegan,234
8806,397,Quinoa Salad,Healthy,630
1927,304,Oysters,Seafood,1046
7357,402,Vegan Burger,Vegan,437
2836,291,Baba Ganoush,Mediterranean,387
5033,346,Mapo Tofu,Chinese,484
9547,442,Kabsa,Middle Eastern,639
4879,475,Meatloaf,American,729
7158,50,Cheesecake,Desserts,972
9735,328,Arancini,Italian,189
8777,184,Japchae,Korean,1478
7264,314,Spring Rolls,Appetiser,1185
5511,267,Duck Confit,French,924
5067,163,Thai Fried Rice,Thai,371
1145,419,Margherita Pizza,Italian,1397
5513,116,Szechuan Beef,Chinese,1365
4457,79,Mussels in Garlic Butter,Seafood,932
8007,350,Tofu Stir-fry,Vegan,1050
4218,148,Garlic Bread,Appetiser,489
9762,492,Apple Pie,Desserts,1233
7495,343,Coffee,Beverage,1379
6160,262,Kale Salad,Healthy,705
1270,468,Soufflé,French,1290
2125,442,Pita Bread,Mediterranean,1284
8670,119,Ackee and Saltfish,Caribbean,618
8315,77,Tofu Stir-fry,Vegan,1336
5299,314,Panna Cotta,Italian,1270
5565,369,Baba Ganoush,Middle Eastern,993
1640,4,Corn Dogs,Fast Food,1294
6216,446,Shrimp Cocktail,Appetiser,348
3155,436,Tuna Tartare,Seafood,887
1184,401,Chili Cheese Fries,Fast Food,861
1017,405,Cupcakes,Desserts,261
5448,98,Fish & Chips,Main Course,1027
7408,241,Latte,Beverage,330
8856,390,Tacos,Mexican,980
3899,74,Onigiri,Japanese,543
7017,189,Tonkatsu,Japanese,825
3532,477,Szechuan Beef,Chinese,1091
4864,8,Moussaka,Main Course,537
2924,404,Crème Brûlée,French,1123
5835,166,Crispy Calamari,Appetiser,738
1136,403,Carrot Cake,Desserts,1105
4685,360,Kung Pao Chicken,Chinese,521
9273,344,Risotto,Italian,234
6480,455,Eclairs,Desserts,1236
1088,203,Espresso,Beverage,529
8307,388,Sweet and Sour Pork,Chinese,1005
57,125,Stuffed Bell Peppers,Vegan,433
1670,189,Philly Cheesesteak,American,442
3386,453,Curry Goat,Caribbean,674
8023,248,Falafel,Middle Eastern,600
6893,113,Mushroom Risotto,Vegan,495
862,230,Fish & Chips,Main Course,1346
9184,109,Labneh,Middle Eastern,1172
970,54,Dal Makhani,Indian,309
2257,361,Char Siu,Chinese,1467
2541,488,Kimchi,Korean,611
5,158,Bulgogi,Korean,173
9229,211,Coffee,Beverage,1042
4338,155,BBQ Ribs,American,1120
5277,418,Bruschetta,Appetiser,866
7921,243,Crème Brûlée,French,1273
5303,237,Tofu Stir-fry,Vegan,900
5368,475,Focaccia Bread,Italian,997
7430,419,Focaccia Bread,Italian,611
9514,303,Fish & Chips,Main Course,691
7868,122,Mole Poblano,Mexican,843
9917,473,Tacos,Fast Food,978
2243,191,Coq au Vin,French,691
8673,417,Caprese Salad,Italian,201
7312,312,Udon,Japanese,1030
2742,478,Lasagna,Main Course,961
8845,455,Coq au Vin,French,911
6190,165,Burgers,Fast Food,409
77,58,Manchurian,Chinese,1334
4497,83,Bruschetta,Italian,419
1116,421,Espresso,Beverage,762
92,232,Pozole,Mexican,520
3593,491,Clam Chowder,Seafood,826
2406,493,Grilled Chicken,Main Course,1321
9801,249,Hummus with Pita,Appetiser,1248
3139,150,BBQ Chicken,Main Course,1145
4659,45,Tuna Tartare,Seafood,378
1907,254,Okonomiyaki,Japanese,1044
8624,207,Pita Bread,Mediterranean,1392
4513,39,Chicken and Waffles,American,505
5722,101,Avocado Toast,Healthy,807
9554,473,Hummus,Middle Eastern,1135
7218,406,Mozzarella Sticks,Appetiser,1055
7926,157,Garlic Bread,Appetiser,1369
9579,337,Duck Confit,French,624
6027,308,Fattoush,Middle Eastern,933
8569,330,Fruit Punch,Beverage,789
8012,183,Enchiladas,Mexican,618
7866,223,Vada Pav,Indian,398
4800,147,Burgers,Main Course,1446
7234,185,Quesadillas,Mexican,396
3956,83,Jerk Chicken,Caribbean,535
2516,78,Stuffed Peppers,Healthy,1482
4962,115,Brown Rice Bowl,Healthy,1051
385,348,Shawarma,Fast Food,1161
1525,341,Jackfruit Tacos,Vegan,1213
5315,343,Tom Yum Soup,Thai,822
3562,467,Apple Pie,Desserts,1337
2556,65,Fish Sandwich,Fast Food,341
5125,108,Jackfruit Tacos,Vegan,553
5916,147,Churros,Mexican,594
3811,33,Fish Tacos,Seafood,667
8543,71,Baklava,Mediterranean,1059
9280,177,Quesadillas,Mexican,784
9583,350,Dumplings,Chinese,310
7533,419,Tom Yum Soup,Thai,241
3269,476,Chow Mein,Chinese,1183
7778,210,Mushroom Risotto,Vegan,237
7618,131,Shawarma,Fast Food,1221
3704,413,Mac and Cheese,American,1129
9565,464,Shrimp Scampi,Seafood,1331
6856,467,Tabbouleh,Mediterranean,1379
7121,80,Corn Dogs,Fast Food,1330
9958,142,Fried Plantains,Caribbean,209
7166,449,Ratatouille,French,1250
436,144,Lentil Soup,Vegan,1442
8639,80,Crème Brûlée,Desserts,1085
8179,324,Shrimp Scampi,Seafood,1429
9757,80,Apple Pie,American,1005
5068,156,Lobster Roll,American,1092
7876,386,Croissant,French,1083
3919,164,Thai Fried Rice,Thai,256
7512,170,Pancakes,American,280
5651,18,Onigiri,Japanese,765
8123,143,Cochinita Pibil,Mexican,1156
5335,451,Moussaka,Main Course,620
3161,51,Fried Chicken,Fast Food,421
6187,11,Tempura,Japanese,1375
8800,95,Mozzarella Sticks,Appetiser,990
4193,296,Ribs,Main Course,1158
2640,451,Hummus,Mediterranean,397
3803,457,Margherita Pizza,Italian,765
12,424,Guacamole,Mexican,402
2462,6,Fried Plantains,Caribbean,1460
6889,301,Stuffed Peppers,Healthy,699
4649,278,Caprese Salad,Italian,1413
8978,156,Kimchi,Korean,502
4214,458,Kale Salad,Healthy,253
5408,179,Pozole,Mexican,385
5097,53,Bibimbap,Korean,233
7474,473,Tuna Tartare,Seafood,186
441,185,Soba Noodles,Japanese,385
696,38,Rice and Peas,Caribbean,1275
5611,263,Shrimp Scampi,Seafood,1448
731,225,Mango Sticky Rice,Thai,303
794,170,Coq au Vin,French,1004
4946,68,Pad Thai,Thai,1120
8148,451,Polenta,Italian,433
7961,113,Sliders,Fast Food,448
4955,218,Tiramisu,Italian,183
8574,24,Grilled Prawns,Seafood,489
6501,47,Ratatouille,French,261
4893,403,Chow Mein,Chinese,875
4915,476,Ceviche,Seafood,1257
2669,65,Fried Plantains,Caribbean,1291
6091,201,Tacos,Fast Food,602
6664,360,Kibbeh,Mediterranean,370
9692,65,Sarson Da Saag,Indian,363
7235,479,Bruschetta,Appetiser,894
8096,130,Focaccia Bread,Italian,284
9077,27,Chia Pudding,Healthy,330
4629,138,Brown Rice Bowl,Healthy,424
5774,196,Aloo Paratha,Indian,952
4859,258,Crème Brûlée,Desserts,958
4584,108,Samosa,Appetiser,591
5655,64,Enchiladas,Mexican,485
3626,13,Chia Pudding,Healthy,544
9564,82,Shawarma,Middle Eastern,1129
4278,221,Fattoush,Middle Eastern,917
5598,177,Pancakes,American,833
7297,19,Tteokbokki,Korean,1389
8825,149,Ackee and Saltfish,Caribbean,271
5235,487,Sundubu Jjigae,Korean,624
6561,408,Grilled Salmon,Seafood,1171
5677,355,Green Curry,Thai,927
7638,24,Meatloaf,American,1337
1805,444,Tabbouleh,Mediterranean,766
6351,90,Dumplings,Chinese,232
774,125,Ratatouille,French,330
2373,108,Hummus,Middle Eastern,991
7872,299,Biryani,Indian,1316
6541,258,Tofu Stir-fry,Vegan,1285
1808,154,Baba Ganoush,Middle Eastern,931
3191,163,Hot Chocolate,Beverage,359
5946,166,Coffee,Beverage,421
3760,119,Donuts,Fast Food,174
5138,427,Chiles Rellenos,Mexican,1109
8195,77,Shrimp Scampi,Seafood,1447
9654,109,Quesadillas,Mexican,304
4729,323,Curry Goat,Caribbean,568
6250,153,Takoyaki,Japanese,970
1131,95,Jambalaya,American,1045
5547,370,Orange Juice,Beverage,1132
8811,329,Ratatouille,French,1025
2304,279,Bulgogi,Korean,234
8954,421,Manchurian,Chinese,577
5407,320,Soba Noodles,Japanese,559
8823,17,Panang Curry,Thai,1316
1171,7,Coffee,Beverage,453
1099,122,Labneh,Middle Eastern,1104
2458,71,Fried Chicken,Fast Food,550
9386,320,Cheesecake,Desserts,1029
7219,145,Hyderabadi Biryani,Indian,630
5922,13,Stuffed Mushrooms,Appetiser,908
556,34,Kimchi,Korean,194
3820,366,Lentil Soup,Healthy,1064
8556,202,Guacamole,Mexican,323
7738,374,Ackee and Saltfish,Caribbean,798
9536,451,Oysters,Seafood,790
7442,153,Lobster Roll,American,167
9947,132,Okonomiyaki,Japanese,613
3195,107,Oatmeal,Healthy,1099
9346,55,Sushi,Main Course,907
3063,290,Lemonade,Beverage,788
6865,19,Sundubu Jjigae,Korean,1127
8929,30,Kale Salad,Healthy,757
1575,92,Roti,Caribbean,1177
7374,412,Ramen,Japanese,751
9309,459,Dim Sum,Chinese,350
2967,19,Coconut Shrimp,Caribbean,542
2767,323,Donuts,Desserts,673
7268,250,Tonkatsu,Japanese,348
1374,78,Kung Pao Chicken,Chinese,674
8957,98,Green Curry,Thai,554
4281,322,Fried Rice,Main Course,1071
4963,304,Tarte Tatin,French,182
7237,420,Kimchi Jjigae,Korean,630
6363,439,Chicken Nuggets,Fast Food,752
5703,461,Pita Bread,Mediterranean,615
5005,191,Oatmeal,Healthy,1160
9188,185,Oatmeal,Healthy,1241
5585,82,Hyderabadi Biryani,Indian,1153
6671,441,French Onion Soup,French,1387
7161,269,Hummus,Mediterranean,1408
9891,433,Caprese Salad,Appetiser,1228
3280,336,BBQ Chicken,Main Course,1175
1702,138,Roasted Cauliflower Steaks,Vegan,311
9104,274,Pad See Ew,Thai,520
569,45,Shabu Shabu,Japanese,548
4614,367,Callaloo,Caribbean,501
4332,298,Donuts,Fast Food,724
8193,395,Lasagna,Italian,564
5292,263,Onion Rings,Appetiser,1476
8452,77,Biryani,Main Course,623
377,253,Jackfruit Tacos,Vegan,1464
1464,206,Baba Ganoush,Mediterranean,1113
8116,331,Callaloo,Caribbean,1199
1480,8,Fish Sandwich,Fast Food,1294
7483,180,Pad Thai,Thai,989
41,404,Pasta Carbonara,Italian,300
9835,480,Falafel,Mediterranean,795
6932,105,Sopes,Mexican,749
2592,384,Ribs,Main Course,1088
3790,170,Avocado Toast,Healthy,880
4175,355,Fruit Punch,Beverage,1179
1835,8,Chicken and Waffles,American,855
9893,408,Larb,Thai,1330
3105,21,Lemonade,Beverage,841
2724,391,Vegan Ice Cream,Vegan,1131
9999,77,Satay Skewers,Thai,364
660,426,Cochinita Pibil,Mexican,571
7434,382,Chicken Wings,Appetiser,1098
3162,404,Fish Tacos,Seafood,583
6319,336,Callaloo,Caribbean,878
3719,382,Hyderabadi Biryani,Indian,628
4638,388,Nachos,Appetiser,785
1711,30,Larb,Thai,729
4599,396,Cornbread,American,919
2689,407,Fried Rice,Main Course,670
3366,12,Meatloaf,Main Course,1187
5555,171,Fried Plantains,Caribbean,475
6034,390,Tteokbokki,Korean,1100
7380,176,BBQ Chicken,Main Course,886
5616,437,Brown Rice Bowl,Healthy,1324
1179,484,Chia Pudding,Healthy,216
487,379,Sweet and Sour Pork,Chinese,649
5765,245,Pani Puri,Indian,750
6154,7,Guacamole,Mexican,303
242,255,Oatmeal,Healthy,756
3079,106,Japchae,Korean,250
9572,130,Udon,Japanese,967
955,329,Papaya Salad,Thai,1170
7263,113,Jackfruit Tacos,Vegan,360
4159,125,Tarte Tatin,French,454
6044,82,Vegan Burger,Vegan,580
3397,7,Fried Rice,Chinese,276
7292,440,Onigiri,Japanese,251
3274,115,Kabsa,Middle Eastern,857
9689,332,Burgers,Fast Food,205
1190,228,Oatmeal,Healthy,506
6087,46,Macarons,French,690
3828,465,Kofta,Middle Eastern,512
7108,180,Roast Lamb,Main Course,1455
9676,260,Fattoush,Middle Eastern,995
5135,409,Takoyaki,Japanese,912
3849,80,Jackfruit Tacos,Vegan,844
625,25,Chia Pudding,Healthy,674
2140,419,Baba Ganoush,Middle Eastern,1304
9232,325,Grilled Prawns,Seafood,174
5182,373,Tacos,Main Course,1391
8873,281,Mansaf,Middle Eastern,1164
8710,17,Garlic Bread,Appetiser,1090
6930,393,Moussaka,Mediterranean,1081
2823,319,Pavlova,Desserts,450
9412,1,Clam Chowder,American,1012
2599,421,Tom Yum Soup,Thai,1199
1205,390,Kale Salad,Healthy,1484
2506,242,Pancakes,American,502
8381,116,Kofta,Middle Eastern,692
4569,13,Zoodle Pasta,Healthy,1141
873,490,Soba Noodles,Japanese,763
4665,98,Burgers,Main Course,312
4606,51,Zoodle Pasta,Healthy,681
8118,100,Spring Rolls,Appetiser,245
4726,28,Pancakes,American,180
596,211,Grilled Chicken,Main Course,1172
4956,225,Donuts,Fast Food,970
1945,194,Mac and Cheese,American,151
820,453,Pasta Alfredo,Main Course,1059
8952,428,Margherita Pizza,Italian,425
1446,112,Chicken and Waffles,American,280
2475,236,Caprese Salad,Italian,223
15,421,Lasagna,Italian,272
8105,93,Tarte Tatin,French,1083
8757,464,Pad Thai,Thai,683
543,399,Menudo,Mexican,549
8245,223,Roasted Cauliflower Steaks,Vegan,957
795,104,Coconut Shrimp,Caribbean,1001
225,5,Quinoa Salad,Healthy,1440
7697,148,Labneh,Middle Eastern,528
8036,116,Crème Brûlée,Desserts,205
1803,224,Pasta Carbonara,Italian,1057
8725,63,Chickpea Salad,Vegan,921
7088,192,Hummus,Middle Eastern,798
1638,380,Avocado Toast,Healthy,827
4431,219,French Onion Soup,French,1226
4420,303,Crispy Calamari,Appetiser,579
2890,121,Chickpea Salad,Vegan,870
782,321,Baingan Bharta,Indian,872
8108,390,Kimchi Jjigae,Korean,1410
723,35,Cochinita Pibil,Mexican,848
36,483,Kimchi,Korean,823
2936,103,Onigiri,Japanese,316
4932,13,Coconut Shrimp,Caribbean,977
4997,462,Fried Rice,Main Course,337
9447,223,Grilled Prawns,Seafood,264
5544,461,Ramen,Japanese,656
3495,466,Callaloo,Caribbean,333
2661,204,Apple Pie,American,1443
9875,405,Chiles Rellenos,Mexican,217
404,357,Biryani,Indian,1313
6636,424,Mango Sticky Rice,Thai,647
8568,19,Grilled Salmon,Healthy,935
734,10,Brownie,Desserts,1416
8490,369,Yakitori,Japanese,718
396,349,Arancini,Italian,1069
9525,353,Shawarma,Middle Eastern,542
435,203,Korean BBQ,Korean,759
7443,263,Macarons,Desserts,642
5688,391,Stuffed Peppers,Healthy,1455
1782,162,BBQ Ribs,American,1352
7373,448,Vada Pav,Indian,1128
9454,82,Gyros,Mediterranean,1292
5471,1,Peking Duck,Chinese,658
1788,331,Dosa,Indian,894
6341,322,Smoothie Bowl,Healthy,949
5356,495,Roasted Cauliflower Steaks,Vegan,1275
3351,340,Kale Salad,Healthy,1447
7895,445,Massaman Curry,Thai,171
5351,224,Fries,Fast Food,736
1726,447,Falafel,Middle Eastern,868
9103,219,Cheesecake,Desserts,660
4828,22,Zoodle Pasta,Healthy,898
463,200,Kadai Paneer,Indian,433
5773,109,Sarson Da Saag,Indian,1472
6725,415,Cupcakes,Desserts,1068
7637,9,Macarons,Desserts,873
4258,341,Lemonade,Beverage,1461
5477,137,Spanakopita,Mediterranean,380
4344,310,Shrimp Scampi,Seafood,1144
7178,92,Lentil Soup,Vegan,1416
9393,158,Pad See Ew,Thai,1331
9648,399,Smoothie Bowl,Healthy,624
939,252,Kabsa,Middle Eastern,1447
9593,184,Bibimbap,Korean,1218
1337,469,Clam Chowder,Seafood,604
1249,76,Fish Sandwich,Fast Food,187
1051,421,Garlic Bread,Appetiser,728
7398,455,Pasta Carbonara,Italian,848
9335,295,Clam Chowder,American,1154
1121,114,Duck Confit,French,311
1368,167,Grilled Prawns,Seafood,535
9243,358,Sliders,Fast Food,1463
1605,162,Tteokbokki,Korean,1086
254,421,Crispy Calamari,Appetiser,543
6534,424,Matcha Tea,Beverage,758
6801,495,Gimbap,Korean,337
5167,414,Pita Bread,Mediterranean,1204
8829,475,Crème Brûlée,French,805
2401,2,Gnocchi,Italian,687
7277,342,Avocado Toast,Healthy,1106
1461,227,Udon,Japanese,1275
7149,311,Panang Curry,Thai,609
9481,223,Spinach Artichoke Dip,Appetiser,859
6240,312,Teriyaki Chicken,Japanese,1469
8896,40,Yakitori,Japanese,1354
6624,32,Labneh,Middle Eastern,541
527,4,Tiramisu,Desserts,703
2013,93,Chicken Wings,Appetiser,984
1948,57,Sweet and Sour Pork,Chinese,386
7062,89,Dim Sum,Chinese,607
2544,214,Sangria,Beverage,1108
7123,118,Pad See Ew,Thai,1420
1963,201,Apple Pie,Desserts,1368
7359,473,Matcha Tea,Beverage,1197
